name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Hồ Chí Minh, Việt Nam",11/21/2021,33,24,28.5,38.1,24,31.7,24,78.6,0.6,100,8.33,rain,0,0,23.8,11.2,105,1008,49.6,8.2,208.6,18.1,8,,2021-11-21T05:51:14,2021-11-21T17:26:46,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",11/22/2021,31.9,26,28.6,39,26,32.9,24.5,78.8,6.9,100,41.67,rain,0,0,32.8,24.1,104.7,1009,62.5,10.5,95.5,8.1,4,,2021-11-22T05:51:41,2021-11-22T17:26:51,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",11/23/2021,33,24.1,27.6,38.1,24.1,29.8,24.2,83.4,0.6,100,16.67,rain,0,0,28.1,7.6,22.3,1009,55.7,9.4,178.4,15.4,6,,2021-11-23T05:52:08,2021-11-23T17:26:57,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",11/24/2021,33.9,24,28.4,36.4,24,30.6,22.9,74.6,0.2,100,8.33,rain,0,0,28.8,13,47.9,1009.5,58.7,9,206.3,17.8,8,,2021-11-24T05:52:36,2021-11-24T17:27:04,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",11/25/2021,32,25,28,35.1,25,29.8,22.3,72.4,0,0,0,,0,0,28.4,13.7,41.2,1009.8,76,9.7,113.8,9.9,5,,2021-11-25T05:53:04,2021-11-25T17:27:12,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",11/26/2021,32,24,27.8,34.9,24,29.3,20.8,66.6,0.6,100,8.33,rain,0,0,29.5,20.5,21.1,1009.3,56.6,10.3,141.4,12.3,6,,2021-11-26T05:53:32,2021-11-26T17:27:21,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",11/27/2021,28,25,26,30.2,25,26.4,21,74,10.1,100,54.17,rain,0,0,42.5,22.3,22.9,1009.5,78.1,10,41.6,3.5,2,,2021-11-27T05:54:01,2021-11-27T17:27:31,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",11/28/2021,31,24,26.8,34.5,24,28.4,22.9,80.7,11.4,100,66.67,rain,0,0,36.4,13,355,1008.4,69.9,10.1,49,4.3,3,,2021-11-28T05:54:31,2021-11-28T17:27:42,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",11/29/2021,30,25,26.7,36.2,25,29,24.7,89.1,3.1,100,8.33,rain,0,0,24.1,12.1,56.7,1007.8,84.1,8.7,48.6,4.2,2,,2021-11-29T05:55:00,2021-11-29T17:27:55,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",11/30/2021,29,25,26.1,33.6,25,26.9,24.2,89.4,6,100,4.17,rain,0,0,26.3,20.5,91.9,1009.2,74.8,9.7,79.7,6.9,5,,2021-11-30T05:55:31,2021-11-30T17:28:08,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",12/1/2021,31,24,26.8,33.5,24,27.7,21.6,75.6,0.3,100,8.33,rain,0,0,24.8,14.8,39.9,1010.3,68.2,9.6,153.5,13.3,6,,2021-12-01T05:56:01,2021-12-01T17:28:22,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",12/2/2021,30.9,22,26.2,31.8,22,26.6,18.9,66.1,0,0,0,,0,0,19.8,11.7,1.5,1011.4,46.3,9.6,230.6,19.9,8,,2021-12-02T05:56:32,2021-12-02T17:28:37,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",12/3/2021,31,22,26.2,32.4,22,26.5,18.2,63.3,0,0,0,,0,0,19.4,11.2,353.7,1012.8,42.8,10.2,188.6,16.2,7,,2021-12-03T05:57:03,2021-12-03T17:28:53,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",12/4/2021,29,21,24.5,29.8,21,24.6,16.4,62,0.1,100,4.17,rain,0,0,21.2,13,352.5,1013,57.1,9.6,207.8,18,8,,2021-12-04T05:57:34,2021-12-04T17:29:10,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",12/5/2021,30,19,25,31.3,19,25.5,18.1,67,0,0,0,,0,0,24.5,12.4,345.2,1012,54.7,9.9,241.4,20.8,9,,2021-12-05T05:58:05,2021-12-05T17:29:28,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",12/6/2021,31,21,26.6,33.7,21,27.5,20.5,71,0,0,0,,0,0,23.4,12.4,3.8,1011.2,45.6,10.1,222.4,19.2,8,,2021-12-06T05:58:37,2021-12-06T17:29:47,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",12/7/2021,30.9,22,26.3,32.9,22,27.1,19.8,68.5,0,0,0,,0,0,20.9,11.2,347.3,1011.8,48.6,10,198.3,17,8,,2021-12-07T05:59:09,2021-12-07T17:30:07,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",12/8/2021,32,21,27.2,33.5,21,28.2,19.9,66.9,0,0,0,,0,0,18.4,9.4,31.1,1012,51.6,8.6,221,19.2,8,,2021-12-08T05:59:41,2021-12-08T17:30:28,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",12/9/2021,31,25,27.3,33.7,25,29,22.2,74.5,0.1,100,4.17,rain,0,0,36.4,11.2,308.2,1012.3,74.9,9,136.9,11.8,6,,2021-12-09T06:00:13,2021-12-09T17:30:49,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",12/10/2021,33,22,27.1,34,22,27.4,18.3,60.2,0,0,0,,0,0,20.2,10.8,50.9,1012,37.4,9,232.1,20,8,,2021-12-10T06:00:44,2021-12-10T17:31:11,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",12/11/2021,32,23,26.6,32.9,23,27.1,20.3,71,0,0,0,,0,0,20.2,11.2,316,1012.3,51.9,9.1,203.2,17.7,8,,2021-12-11T06:01:16,2021-12-11T17:31:34,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",12/12/2021,32,23,27.4,35.8,23,29.2,22,74.2,0,0,0,,0,0,18,13,282.6,1011.4,51.2,9.1,222.4,19.1,8,,2021-12-12T06:01:48,2021-12-12T17:31:58,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",12/13/2021,33,23,27.9,33,23,28.5,19.8,64.4,0.7,100,20.83,rain,0,0,23,16.6,49.4,1010.8,71.4,10.1,197.8,17.1,8,,2021-12-13T06:02:20,2021-12-13T17:32:23,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",12/14/2021,32,23,27.5,33.7,23,28.8,20.4,66.5,0,0,0,,0,0,16.2,11.2,54.2,1009.4,59.8,10.3,202,17.5,8,,2021-12-14T06:02:52,2021-12-14T17:32:48,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",12/15/2021,34,24,28.4,35.7,24,30.1,21.5,68.5,0.5,100,8.33,rain,0,0,28.1,11.2,22.5,1009,58.4,10.1,189.6,16.4,7,,2021-12-15T06:03:24,2021-12-15T17:33:14,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",12/16/2021,32,26,28.9,37.9,26,32.8,24,75.6,0.1,100,4.17,rain,0,0,34.6,9.4,156.6,1009.5,63.2,8.5,201.4,17.5,8,,2021-12-16T06:03:55,2021-12-16T17:33:41,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",12/17/2021,32,25,28.3,36.5,25,30.6,22.9,74.1,0.5,100,12.5,rain,0,0,22.7,11.2,84.7,1009.7,51,9.9,197,16.9,7,,2021-12-17T06:04:27,2021-12-17T17:34:08,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",12/18/2021,33,23,27.7,34,23,28.2,18.8,60.9,0,0,0,,0,0,28.8,18.4,26.1,1009.5,54.2,9.5,227.6,19.6,8,,2021-12-18T06:04:58,2021-12-18T17:34:36,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",12/19/2021,31,24,26.6,31.4,24,26.8,17.1,56.6,0,0,0,,0,0,41,21.4,358.2,1009.7,68.4,9.8,175.9,15.2,8,,2021-12-19T06:05:29,2021-12-19T17:35:04,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",12/20/2021,31,23,26.7,32.5,23,27.7,19.7,66.5,0,0,0,,0,0,24.5,14.8,337,1011.8,59.4,10.3,211,18.3,8,,2021-12-20T06:05:59,2021-12-20T17:35:33,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",12/21/2021,32.8,23.1,27.6,35.7,23.1,29.3,22.4,75,0,0,0,,0,0,25.6,14.8,142,1012,57.7,9.5,182,15.8,8,,2021-12-21T06:06:29,2021-12-21T17:36:03,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",12/22/2021,31,25,26.9,35.5,25,28.5,23.6,83.1,4.6,100,20.83,rain,0,0,22.3,14,111,1011.4,66.5,9.2,192.2,16.7,7,,2021-12-22T06:06:59,2021-12-22T17:36:33,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",12/23/2021,32,25,27.5,34.9,25,28.9,22.7,77.5,0.6,100,4.17,rain,0,0,30.2,14.8,93.8,1011,63.2,8.4,190.3,16.6,7,,2021-12-23T06:07:29,2021-12-23T17:37:03,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",12/24/2021,32,23,26,34.1,23,26.7,22.3,82.9,0,0,0,,0,0,42.5,19.9,34.6,1011.1,57.5,9,167.7,14.5,6,,2021-12-24T06:07:58,2021-12-24T17:37:34,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",12/25/2021,33,23,27.2,34.6,23,28.4,22,75.7,0.1,100,4.17,rain,0,0,18.4,14.8,108.3,1011.8,53.4,8.9,169,14.5,6,,2021-12-25T06:08:26,2021-12-25T17:38:05,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48894099999,48900099999,VVTS,remote"
"Hồ Chí Minh, Việt Nam",12/26/2021,32,24,27.9,35.8,24,30.1,22.8,75.2,0.3,100,12.5,rain,0,0,20.2,11.2,268.1,1012.5,68.4,9.8,213.1,18.5,8,,2021-12-26T06:08:54,2021-12-26T17:38:36,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",12/27/2021,33,24,27.3,36.5,24,28.8,23.5,81.9,4.9,100,20.83,rain,0,0,29.2,14.8,224,1012.9,60.1,8.4,202,17.5,8,,2021-12-27T06:09:22,2021-12-27T17:39:08,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",12/28/2021,31,23.5,27.1,36.5,23.5,28.9,23.7,83,1,100,4.17,rain,0,0,33.8,13,47.9,1012.3,69.3,8.7,182.4,15.6,7,,2021-12-28T06:09:49,2021-12-28T17:39:40,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",12/29/2021,32,24,27.4,35,24,29,22.4,76.4,0.4,100,16.67,rain,0,0,31,16.6,34.3,1012.2,69.2,9.4,154.5,13.4,6,,2021-12-29T06:10:15,2021-12-29T17:40:12,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",12/30/2021,33,24,27.8,34.6,24,28.4,19,60.4,0.5,100,8.33,rain,0,0,26.3,18.4,49.3,1013.3,49.1,10.3,223.6,19.4,8,,2021-12-30T06:10:41,2021-12-30T17:40:44,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",12/31/2021,32.8,23,27.6,33.4,23,28,17.7,56.4,0,0,0,,0,0,22,14.8,43.1,1013.2,41.2,10.3,237,20.5,8,,2021-12-31T06:11:06,2021-12-31T17:41:17,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",1/1/2022,33,23,27.5,33.5,23,28.2,18.2,58.5,0,0,0,,0,0,18.7,14.8,70.9,1013,44.6,10.3,203.2,17.7,8,,2022-01-01T06:11:30,2022-01-01T17:41:49,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",1/2/2022,32.6,23,27.6,33.3,23,28.8,20.1,65.6,0,0,0,,0,0,21.6,14.8,81.3,1012.3,47.9,10.1,232.5,20.1,8,,2022-01-02T06:11:54,2022-01-02T17:42:22,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",1/3/2022,32,24.1,27.5,34.1,24.1,28.5,20.8,68.3,0.4,100,8.33,rain,0,0,23,13,40.8,1011.4,49.6,9.9,179.8,15.6,7,,2022-01-03T06:12:17,2022-01-03T17:42:55,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",1/4/2022,32,24,27.3,35.7,24,28.9,22.3,75.4,4,100,4.17,rain,0,0,27,13,189.7,1011.5,48.3,9.2,217.4,18.8,8,,2022-01-04T06:12:39,2022-01-04T17:43:27,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",1/5/2022,32,24,27.6,35.8,24,29.5,22,72.3,2.3,100,25,rain,0,0,24.1,10.8,130.9,1011.5,56.3,9.9,196.8,16.9,7,,2022-01-05T06:13:01,2022-01-05T17:44:00,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",1/6/2022,31,24.1,27.6,35.5,24.1,29.9,22.8,76,0.5,100,8.33,rain,0,0,16.6,9.4,178.1,1011.8,66.4,8.9,204.9,17.7,8,,2022-01-06T06:13:21,2022-01-06T17:44:33,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",1/7/2022,33,26,28.4,36.1,26,30.2,22.1,70.3,0.4,100,12.5,rain,0,0,27,18.4,152.3,1012.2,63.6,9.3,202.2,17.5,7,,2022-01-07T06:13:41,2022-01-07T17:45:06,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",1/8/2022,33,24,27.8,36.1,24,29.2,21,68,0,0,0,,0,0,23.8,13,188.1,1012.1,48,9.4,239.7,20.8,9,,2022-01-08T06:14:00,2022-01-08T17:45:38,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",1/9/2022,32.9,23,27.4,34,23,28.5,21.1,70.9,0,0,0,,0,0,24.5,18.4,112.6,1011.1,47.3,10.2,238.3,20.6,9,,2022-01-09T06:14:18,2022-01-09T17:46:11,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",1/10/2022,32,25,27.9,34.8,25,29.5,21.8,71.1,0.2,100,8.33,rain,0,0,33.1,15.3,123.9,1011.7,60.2,9.3,188.7,16.2,7,10,2022-01-10T06:14:35,2022-01-10T17:46:43,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",1/11/2022,34,24,27.8,34,24,28.6,20,64.9,0,0,0,,0,0,37.4,16.4,108.8,1012.6,44.9,10.2,255.4,22,8,10,2022-01-11T06:14:52,2022-01-11T17:47:15,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",1/12/2022,32,22,26.7,32.4,22,26.9,18.1,61.9,0,0,0,,0,0,28.1,14.8,116.7,1013.1,37.9,10.3,253.9,21.8,9,10,2022-01-12T06:15:07,2022-01-12T17:47:47,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",1/13/2022,30,21,26.1,31.3,21,26.7,19.3,68.5,0,0,0,,0,0,26.3,14.8,181.7,1013.2,38.8,9.1,253.1,21.9,8,10,2022-01-13T06:15:21,2022-01-13T17:48:18,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",1/14/2022,33,22.1,27.1,32.6,22.1,27.2,17.9,60.4,0,0,0,,0,0,29.2,16.6,94.9,1013.3,59.3,9.8,256.6,22.2,8,10,2022-01-14T06:15:35,2022-01-14T17:48:49,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",1/15/2022,34,21,26.7,33.6,21,27.1,18.9,65.9,0,0,0,,0,0,37.1,14.8,144.2,1012.6,48.4,9.1,258,22.3,8,10,2022-01-15T06:15:47,2022-01-15T17:49:20,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",1/16/2022,33,22,27.6,33.5,22,28,18.5,60.9,0,0,0,,0,0,25.2,16.6,121.1,1012.4,29,10.2,243.4,20.9,9,10,2022-01-16T06:15:59,2022-01-16T17:49:51,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",1/17/2022,32,24,27.6,34.1,24,28.4,19.8,63.6,0,0,0,,0,0,28.1,11.2,111.9,1012.5,57.9,9.3,244.5,21,8,10,2022-01-17T06:16:09,2022-01-17T17:50:21,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",1/18/2022,33,23,27.4,34.5,23,28.2,20.3,67.7,0,0,0,,0,0,28.8,18.4,143.7,1011.6,44,9.6,257.3,22.1,8,10,2022-01-18T06:16:19,2022-01-18T17:50:51,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",1/19/2022,31.8,24,27.1,32.8,24,27.7,20.1,67.6,0,0,0,,0,0,22.7,18.4,217.5,1010.5,46.5,9.8,237.7,20.5,8,10,2022-01-19T06:16:27,2022-01-19T17:51:20,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",1/20/2022,32,23,27,32.8,23,27.6,20.1,68.8,0,0,0,,0,0,31.3,14.8,191.6,1010.3,43.4,9,254.5,21.8,8,10,2022-01-20T06:16:35,2022-01-20T17:51:49,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",1/21/2022,33.7,23,27.3,34.9,23,28.1,19.9,66,0,0,0,,0,0,25.6,22.3,167.2,1010.7,48.9,9.4,252.7,21.7,8,10,2022-01-21T06:16:41,2022-01-21T17:52:18,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",1/22/2022,33.7,23,27.5,34.9,23,28.1,20.3,67.4,0,0,0,,0,0,25.2,21.6,150.5,1009.6,42.9,10,252.3,21.8,8,10,2022-01-22T06:16:46,2022-01-22T17:52:46,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",1/23/2022,33,24.9,27.6,35.3,24.9,28.9,21.6,71.3,0,0,0,,0,0,19.8,16.6,151.8,1009.8,61.2,10.3,249.4,21.5,8,10,2022-01-23T06:16:51,2022-01-23T17:53:13,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",1/24/2022,33,24.9,28.1,36.1,24.9,29.8,22.3,72.9,0,0,0,,0,0,32.8,18.4,170.3,1009.6,47.7,9.6,253.9,21.9,8,10,2022-01-24T06:16:54,2022-01-24T17:53:40,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",1/25/2022,31,25,27.6,35.3,25,29.4,22.5,74.8,0,0,0,,0,0,28.8,18.4,152.5,1009.9,51,9.9,220.4,19,8,10,2022-01-25T06:16:56,2022-01-25T17:54:07,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",1/26/2022,33,24,27.5,35.3,24,29,22.5,75.8,0,0,0,,0,0,29.9,18,130.4,1010.2,46.4,9.1,254.6,21.9,8,10,2022-01-26T06:16:57,2022-01-26T17:54:33,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",1/27/2022,35,24,27.8,35.1,24,28.8,21.4,73,0,0,0,,0,0,29.9,20.5,196.6,1009.7,40.7,8.1,268.3,23.2,9,10,2022-01-27T06:16:57,2022-01-27T17:54:58,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",1/28/2022,33,24,27.8,34.6,24,29.2,21.8,72.5,0,0,0,,0,0,20.9,13,269.9,1010.2,45.8,9.3,258.5,22.3,8,10,2022-01-28T06:16:56,2022-01-28T17:55:23,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",1/29/2022,33,25,28,35.3,25,30,23.1,76.5,0,0,0,,0,0,23.4,14.8,210.8,1009.8,57.7,9.5,262.7,22.8,8,10,2022-01-29T06:16:54,2022-01-29T17:55:48,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",1/30/2022,32,25.9,27.7,35.8,25.9,29.3,22.6,74.7,0,0,0,,0,0,32.8,24.1,159.4,1010.3,56.4,9.9,236.2,20.4,7,10,2022-01-30T06:16:51,2022-01-30T17:56:11,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",1/31/2022,34,24.9,28.4,35.7,24.9,29.2,20.2,64.1,0,0,0,,0,0,40,22.3,137.2,1009.9,39.9,10.3,265.2,22.9,9,10,2022-01-31T06:16:47,2022-01-31T17:56:34,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2/1/2022,35,25,29.1,36.3,25,29.9,19.8,60.1,0.1,100,4.17,rain,0,0,44.3,18.4,130.5,1010.2,35.8,10.3,271.6,23.2,9,10,2022-02-01T06:16:42,2022-02-01T17:56:57,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2/2/2022,35,24,29.2,36.3,24,30.1,19.3,57.5,0,0,0,,0,0,38.9,20.5,136.2,1010.8,30.9,10.3,268.7,23.1,9,10,2022-02-02T06:16:36,2022-02-02T17:57:19,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2/3/2022,36,24,29.1,36.8,24,30.6,20.6,62.4,0,0,0,,0,0,44.6,19.9,130.1,1010.6,38.2,10.3,240.8,21,8,10,2022-02-03T06:16:29,2022-02-03T17:57:40,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48894099999,48900099999,VVTS"
"Hồ Chí Minh, Việt Nam",2/4/2022,35,24,28.8,36.3,24,30.3,21.2,66.4,0.2,100,8.33,rain,0,0,25.9,14.1,109,1010,53,10.1,222.3,19.3,8,10,2022-02-04T06:16:21,2022-02-04T17:58:00,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48894099999,48900099999,VVTS"
