name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Đà Nẵng, Việt Nam",2018-02-27,28,22,24.4,30.2,22,24.8,21.1,82.8,0.1,100,4.17,rain,0,0,22.7,13,103.9,1014.3,66.4,8.5,278.9,24.2,10,,2018-02-27T06:06:10,2018-02-27T17:53:46,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-02-28,27,21,24.3,29.7,21,24.7,22,87.5,0,0,0,,0,0,25.6,11.1,122.1,1012.4,69.4,7.8,263.8,22.6,9,,2018-02-28T06:05:33,2018-02-28T17:54:01,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-03-01,29,23,25.3,33.6,23,26,22.9,86.6,0.101,100,8.33,rain,0,0,23.8,16.5,115.6,1010.8,70.7,7.3,256.7,22.2,9,,2018-03-01T06:04:55,2018-03-01T17:54:16,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-03-02,30,23,25.9,36.3,23,27.2,23.3,86.5,0,0,0,,0,0,27,16.5,128.6,1009.3,47,7.3,220.4,19.1,9,,2018-03-02T06:04:17,2018-03-02T17:54:31,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-03-03,31,24,26.2,39.2,24,27.7,23.3,84.7,0.1,100,4.17,rain,0,0,27,22.2,132.9,1008.6,66.4,6.3,211.7,18.3,7,,2018-03-03T06:03:37,2018-03-03T17:54:45,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-03-04,30,23,26,35.2,23,27.5,22.8,83.1,0.1,100,4.17,rain,0,0,25.2,16.5,121.4,1009,48.2,7.8,213.8,18.5,8,,2018-03-04T06:02:58,2018-03-04T17:54:59,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-03-05,31.1,24,26.2,37.8,24,28.1,23.5,85.9,0,0,0,,0,0,28.8,14.7,108.8,1009.8,51.3,8.3,220.4,19.1,8,,2018-03-05T06:02:18,2018-03-05T17:55:13,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-03-06,30,23,25.6,34.2,23,26.6,23.3,87.6,0.2,100,8.33,rain,0,0,29.9,16.5,113.9,1012.1,77.6,7.4,293.8,25.4,10,,2018-03-06T06:01:37,2018-03-06T17:55:26,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-03-07,30,24,26.4,35.2,24,27.7,23.4,84.5,0,0,0,,0,0,29.9,18.4,136.8,1012.8,51.5,7.9,290.3,25,10,,2018-03-07T06:00:56,2018-03-07T17:55:39,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-03-08,27,21,24.3,30.1,21,24.8,20.7,80.8,0.047,100,4.17,rain,0,0,50,29.5,347.1,1015,80.9,7.6,234.1,20.3,9,,2018-03-08T06:00:14,2018-03-08T17:55:51,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-03-09,24,19,21.2,24,19,21.2,14.9,67.6,0.013,100,8.33,rain,0,0,43.2,18.3,316.7,1019.3,89.7,9.5,179.8,15.6,6,,2018-03-09T05:59:32,2018-03-09T17:56:03,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-03-10,21,19,19.8,21,19,19.8,16,78.8,0.199,100,4.17,rain,0,0,28.4,11.1,330.6,1018.9,86.7,9.4,226.8,19.7,8,,2018-03-10T05:58:50,2018-03-10T17:56:15,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-03-11,27,19,22.8,27.9,19,22.8,18.5,78,0,0,0,,0,0,27,16.5,48.9,1017.8,65.6,7.6,273.4,23.6,9,,2018-03-11T05:58:07,2018-03-11T17:56:27,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-03-12,26,21,23.2,26,21,23.2,19.5,80.3,1.992,100,4.17,rain,0,0,24.8,11.2,97.1,1016.6,81.9,7.1,285.8,24.7,10,,2018-03-12T05:57:24,2018-03-12T17:56:38,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-03-13,27,21,23.7,28.2,21,23.8,19.6,78.4,0,0,0,,0,0,23.4,14.8,112.4,1014.5,77.3,9.8,279.4,24.2,10,,2018-03-13T05:56:41,2018-03-13T17:56:49,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-03-14,28,20,23.4,30.2,20,23.7,20.4,84,0,0,0,,0,0,28.4,24,80.4,1012.6,64.4,7.8,247.2,21.5,9,,2018-03-14T05:55:57,2018-03-14T17:57:00,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-03-15,25,21,23.2,25,21,23.2,21,87.8,22.024,100,12.5,rain,0,0,29.9,9.3,210.1,1012.7,85.2,7.4,174.1,15.1,6,,2018-03-15T05:55:13,2018-03-15T17:57:11,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-03-16,29,19.4,24.3,32.1,19.4,25,21.4,84.6,0,0,0,,0,0,25.6,14.7,132.5,1012.7,56.4,8.5,265.9,22.9,9,,2018-03-16T05:54:29,2018-03-16T17:57:21,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-03-17,29,24.7,26.1,33.7,24.7,27.4,23.7,86.8,0,0,0,,0,0,31.7,20.5,126.5,1012.9,80.9,7.2,282.4,24.4,10,,2018-03-17T05:53:44,2018-03-17T17:57:31,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-03-18,29,24,26.1,32.8,24,27.2,23,83.5,0,0,0,,0,0,30.2,20.5,122.1,1012.9,68.5,7.7,296.2,25.6,10,,2018-03-18T05:53:00,2018-03-18T17:57:41,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-03-19,30,24,26.5,36.3,24,28.2,23.3,83.6,0,0,0,,0,0,24.5,13,133.7,1010,66.5,7.6,252.1,21.8,9,,2018-03-19T05:52:15,2018-03-19T17:57:51,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-03-20,28,22,23.7,31.3,22,24,21.1,85.4,3.985,100,8.33,rain,0,0,38.5,29.4,342.9,1011.4,71.3,7.9,217.9,18.8,8,,2018-03-20T05:51:30,2018-03-20T17:58:01,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-03-21,27,21,23.2,28.2,21,23.3,18.3,74.4,0,0,0,,0,0,26.3,20.4,342.1,1014.7,87.3,8.3,216.5,18.9,8,,2018-03-21T05:50:45,2018-03-21T17:58:10,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-03-22,25,21,22.2,25,21,22.2,17.8,76.2,0.001,100,4.17,rain,0,0,21.2,25.8,4.5,1014.7,76.5,9.2,227.5,19.7,8,,2018-03-22T05:50:00,2018-03-22T17:58:20,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-03-23,27,20,23.1,28.2,20,23.2,18.5,76.1,0,0,0,,0,0,25.2,14.8,72,1015.8,57.5,8.2,286.8,24.7,10,,2018-03-23T05:49:14,2018-03-23T17:58:29,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-03-24,29,21,24.4,30.8,21,24.9,20.2,78.3,0,0,0,,0,0,22,14.8,108.1,1015.9,63,8.2,291.2,25.3,10,,2018-03-24T05:48:29,2018-03-24T17:58:38,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-03-25,28,22,25.1,29.7,22,25.5,20.5,75.9,0,0,0,,0,0,21.2,16.6,88.9,1016.5,70.4,8,301.3,26,10,,2018-03-25T05:47:44,2018-03-25T17:58:47,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-03-26,28,21,24.5,29.3,21,24.8,19.9,76,0,0,0,,0,0,20.2,11.2,71.5,1016.9,81.6,7.5,262.2,22.6,9,,2018-03-26T05:46:58,2018-03-26T17:58:56,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-03-27,29,21,24.6,30.3,21,24.9,20,77,0,0,0,,0,0,20.2,14.8,95.1,1015.4,52.1,7.7,280.6,24.1,10,,2018-03-27T05:46:13,2018-03-27T17:59:06,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-03-28,28.1,21,24.3,30.2,21,24.7,20.5,80,0,0,0,,0,0,28.1,16.6,140.6,1013.2,52.9,7.9,266.4,23,9,,2018-03-28T05:45:28,2018-03-28T17:59:15,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-03-29,29,23,25.2,32,23,25.6,21.4,80.2,0,0,0,,0,0,27.7,14.7,127.1,1012,76.8,7.9,239.5,20.7,9,,2018-03-29T05:44:43,2018-03-29T17:59:24,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-03-30,26,23,24.9,26,23,24.9,22,84.2,0,0,0,,0,0,23.4,11.2,97.1,1013.3,74.1,7.4,272.3,23.5,9,,2018-03-30T05:43:57,2018-03-30T17:59:33,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-03-31,29,21,24.9,31.4,21,25.5,20.7,78.7,0,0,0,,0,0,22.3,14.8,85,1013.9,47,7.9,275.2,23.8,10,,2018-03-31T05:43:12,2018-03-31T17:59:42,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-04-01,29,20,24.7,30.8,20,25.2,19.8,75.7,0,0,0,,0,0,21.2,15,100.9,1013.8,43.7,8.7,305.7,26.5,10,,2018-04-01T05:42:28,2018-04-01T17:59:51,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-04-02,30,20,24.7,31.4,20,25.2,19.8,75.7,0,0,0,,0,0,24.5,16.6,112.8,1013.3,43.5,9.9,314,27.1,10,,2018-04-02T05:41:43,2018-04-02T18:00:00,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-04-03,30,19,24.7,32.6,19,25.3,19.9,76.1,0,0,0,,0,0,25.6,14.8,143.2,1012.5,42,10.4,319,27.4,10,,2018-04-03T05:40:58,2018-04-03T18:00:10,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-04-04,29,20,24.5,31.4,20,25,20.2,78.5,0,0,0,,0,0,27,16.6,119.8,1011.2,49.7,8.2,322.3,28,10,,2018-04-04T05:40:14,2018-04-04T18:00:19,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-04-05,30,23,26.1,32.8,23,27.2,21.8,78.1,0,0,0,,0,0,28.1,16.5,120.7,1010.1,61.1,8.2,297.3,25.8,10,,2018-04-05T05:39:30,2018-04-05T18:00:28,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-04-06,30,24,26.4,35.2,24,28.1,23.3,83.1,0,0,0,,0,0,44.6,31.6,75.7,1011.9,65,7.9,295.9,25.6,10,,2018-04-06T05:38:46,2018-04-06T18:00:38,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-04-07,23.5,18.6,21.4,23.5,18.6,21.4,19.5,88.8,44.297,100,16.67,rain,0,0,53.3,31.6,356.7,1019.2,91.6,6.5,122.2,10.6,5,,2018-04-07T05:38:03,2018-04-07T18:00:48,0.71,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-04-08,24,18,20.4,24,18,20.4,18.1,87.5,55.858,100,16.67,rain,0,0,42.8,22.3,339,1019.2,90.2,7.1,245.1,21.1,9,,2018-04-08T05:37:19,2018-04-08T18:00:58,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-04-09,27,20,23,28.5,20,23.1,19.3,80.2,0,0,0,,0,0,21.6,11.2,82.3,1016,80.7,7.5,289.3,25,10,,2018-04-09T05:36:36,2018-04-09T18:01:08,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-04-10,30,21,25.5,33.3,21,26.5,21.5,79.4,0,0,0,,0,0,25.9,16.5,139.5,1012.7,57.2,9.2,307.9,26.6,10,,2018-04-10T05:35:54,2018-04-10T18:01:18,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-04-11,32,25,27.1,38,25,29,23.5,81.5,0,0,0,,0,0,25.2,22.3,129.1,1010.3,62.2,7.9,305.4,26.4,10,,2018-04-11T05:35:12,2018-04-11T18:01:28,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-04-12,32,24,27.3,40.7,24,29.9,24.4,84.9,0,0,0,,0,0,25.2,16.5,120.7,1008.4,49.4,8.1,287.8,24.8,10,,2018-04-12T05:34:30,2018-04-12T18:01:38,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-04-13,36,24,27.6,44.7,24,30,23.8,81.1,0,0,0,,0,0,27.4,16.5,125,1009,39.5,8.4,257,22,8,,2018-04-13T05:33:49,2018-04-13T18:01:49,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-04-14,33,25,27.7,43.9,25,30.7,24.8,85.1,0,0,0,,0,0,29.9,18.1,111.8,1008.4,47.8,7.8,287.7,24.6,10,,2018-04-14T05:33:08,2018-04-14T18:02:00,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-04-15,31,25,27,37.8,25,29,24.3,85.8,0.001,100,4.17,rain,0,0,27.7,16.5,49.2,1011.2,60.4,7.5,309.7,26.7,10,,2018-04-15T05:32:27,2018-04-15T18:02:11,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-04-16,29,24,25.8,32.8,24,26.9,22.4,81.8,0.015,100,8.33,rain,0,0,26.6,31.6,3.8,1013.5,55.4,7.9,237.7,20.6,8,,2018-04-16T05:31:47,2018-04-16T18:02:22,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-04-17,29,22,25.3,31.4,22,25.8,20.6,75.8,0.001,100,4.17,rain,0,0,27.7,35.1,357.6,1014.9,83.8,9,236.7,20.3,9,,2018-04-17T05:31:07,2018-04-17T18:02:34,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-04-18,27.2,22,24.5,29.2,22,24.8,20.7,79.8,0.101,100,8.33,rain,0,0,25.2,22.2,356.8,1013.7,82.9,7.8,248.8,21.5,9,,2018-04-18T05:30:28,2018-04-18T18:02:46,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-04-19,31,23,26.2,35.5,23,27.4,22.1,78.9,0.001,100,4.17,rain,0,0,21.6,14.7,85.5,1011.7,61.8,9.1,264.8,22.9,9,,2018-04-19T05:29:50,2018-04-19T18:02:58,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-04-20,31,24,27.2,36.6,24,29.4,23.4,80.5,0,0,0,,0,0,28.4,20.5,123.3,1010.7,54.3,9.1,309.8,26.8,10,,2018-04-20T05:29:12,2018-04-20T18:03:10,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-04-21,31,25,27.4,36.6,25,29.7,23.5,80.1,0,0,0,,0,0,29.2,22.2,130.3,1010.1,66.8,7.9,291.1,25.1,10,,2018-04-21T05:28:35,2018-04-21T18:03:23,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-04-22,31,24,27.2,37.8,24,29.6,23.2,79.4,0,0,0,,0,0,33.1,18.3,131.5,1008.8,50.7,8.3,222,19.3,8,,2018-04-22T05:27:58,2018-04-22T18:03:35,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-04-23,32,24,27.6,40.8,24,31.1,24,81.1,0,0,0,,0,0,28.1,18.3,125.1,1006.9,41.3,8.4,292.2,25.2,10,,2018-04-23T05:27:22,2018-04-23T18:03:49,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-04-24,33,26,28.7,42.2,26,33.1,24.2,77.2,0,0,0,,0,0,27.7,14.7,146.5,1007.3,51.8,7.8,143.6,12.3,5,,2018-04-24T05:26:46,2018-04-24T18:04:02,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-04-25,30.5,24,27.6,36.5,24,30.7,23.8,80.2,0,0,0,,0,0,24.5,31.6,11.3,1009.1,63.3,7.6,284.9,24.5,10,,2018-04-25T05:26:12,2018-04-25T18:04:16,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-04-26,32,24,26.8,39.3,24,28.8,24.1,85.9,5.025,100,4.17,rain,0,0,28.1,14,149.5,1010.8,75.5,7,181.5,15.7,6,,2018-04-26T05:25:37,2018-04-26T18:04:29,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-04-27,30,24,26.7,36.3,24,29.1,24.5,88.4,0.399,100,4.17,rain,0,0,24.5,25.8,341.8,1012.9,65.3,7.3,239.7,20.7,8,,2018-04-27T05:25:04,2018-04-27T18:04:44,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-04-28,32,25,28.2,39.3,25,31.4,24.1,79.6,0,0,0,,0,0,23.8,13,90.1,1012.6,53.3,9.3,288.8,25.2,9,,2018-04-28T05:24:31,2018-04-28T18:04:58,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-04-29,32,25,28.3,39.2,25,32.1,24.4,80.5,0.05,100,8.33,rain,0,0,22.3,14.7,105.8,1011.1,58,8.8,239.9,20.6,9,,2018-04-29T05:23:59,2018-04-29T18:05:13,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-04-30,32,24,27.6,40.7,24,31.5,24.9,85.7,40.91,100,12.5,rain,0,0,23.8,14.8,120.3,1011.1,77.6,8.2,92.6,8.1,3,,2018-04-30T05:23:28,2018-04-30T18:05:28,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48855099999,VVDN,48852099999,VVPB,remote"
"Đà Nẵng, Việt Nam",2018-05-01,33,25,28.6,42.2,25,33.3,25.2,82.3,0,0,0,,0,0,25.6,18.3,132.4,1011.2,52.4,9.6,177.2,15.4,6,,2018-05-01T05:22:57,2018-05-01T18:05:44,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-05-02,33,25,28.8,43.9,25,33.6,24.9,79.9,0,0,0,,0,0,27.4,18.3,129.9,1011.3,46.7,9.8,249.9,21.4,8,,2018-05-02T05:22:27,2018-05-02T18:05:59,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-05-03,32,26,29,40.7,26,33.6,24.4,76.9,0,0,0,,0,0,27,18.3,105.7,1012.7,46.7,10.5,305.2,26.2,10,,2018-05-03T05:21:58,2018-05-03T18:06:15,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-05-04,32,25,28.5,38,25,32.5,24.5,79.4,0,0,0,,0,0,27,18.4,123.8,1012.6,49.4,12,251.4,21.8,9,,2018-05-04T05:21:30,2018-05-04T18:06:31,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-05-05,33,25,29,40.7,25,33,24.2,76.8,0,0,0,,0,0,32,18.3,126.7,1012.3,59.5,12,293.8,25.5,10,,2018-05-05T05:21:03,2018-05-05T18:06:48,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-05-06,35,25,28.2,45,25,32.1,25,83.4,0.627,100,4.17,rain,0,0,24.1,16.5,156.6,1010.6,67.5,9.6,167.8,14.5,6,,2018-05-06T05:20:36,2018-05-06T18:07:05,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-05-07,34,25,28.7,42,25,32.3,24.1,77.4,4.979,100,4.17,rain,0,0,25.2,14.7,136.1,1007.5,66.9,10.5,219.2,18.9,8,,2018-05-07T05:20:10,2018-05-07T18:07:22,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-05-08,38,26,30.7,45.9,26,35.7,24.2,69.9,0,0,0,,0,0,19.1,14.8,144.2,1006.6,43.2,12,171.4,14.9,6,,2018-05-08T05:19:46,2018-05-08T18:07:39,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-05-09,35,25,28.7,45,25,31.7,23.5,74.5,0,0,0,,0,0,20.2,14.8,173.9,1008.6,51.2,11.6,144.2,12.5,5,,2018-05-09T05:19:22,2018-05-09T18:07:57,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-05-10,34,25,27.7,42,25,30.1,23.5,78.9,0,0,0,,0,0,20.9,12.9,172.6,1010.7,54.2,11.5,116.8,9.9,4,,2018-05-10T05:18:58,2018-05-10T18:08:15,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-05-11,32,24,27.9,39.3,24,31.3,24.2,81.4,0.002,100,4.17,rain,0,0,33.1,20.5,125.1,1010.5,47.9,10.8,267.6,23,9,,2018-05-11T05:18:36,2018-05-11T18:08:33,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48855099999,VVDN,48852099999,VVPB"
"Đà Nẵng, Việt Nam",2018-05-12,35,24.2,29.2,44.9,24.2,34.2,25.1,79.8,0,0,0,,0,0,28.4,16.6,102.4,1010.2,59.7,11.8,238.6,20.5,8,,2018-05-12T05:18:15,2018-05-12T18:08:52,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48855099999,VVDN,48852099999,VVPB,remote"
